game_play_id,motion_one,motion_two,motion_three,motion_four,motion_five,motion_six
2022103003 3796,0,1,0,0,0,0
2022103003 395,0,0,0,1,0,0
2022103003 456,0,0,1,0,0,0
2022103003 480,0,0,1,0,0,0
2022103003 525,0,0,1,0,0,0
2022103003 56,0,0,1,0,0,0
2022103003 612,0,0,0,1,0,0
2022103003 641,0,0,0,1,0,0
2022103003 697,0,0,0,0,0,1
2022103003 840,1,0,0,0,0,0
2022103003 951,0,2,1,0,0,0
2022103003 985,0,0,1,0,0,0
2022103004 1051,0,0,0,1,0,0
2022103004 1072,0,0,0,1,0,0
2022103004 1096,0,0,0,1,0,0
2022103004 208,0,0,0,0,1,0
2022103004 2553,0,0,0,1,0,0
2022103004 3051,0,1,1,0,0,0
2022103004 328,0,0,0,0,0,1
2022103004 3298,0,1,0,0,0,0
2022103004 352,0,0,0,1,0,0
2022103004 376,0,0,0,0,1,0
2022103004 546,0,0,0,0,1,0
2022103004 639,0,0,0,0,0,1
2022103004 967,0,1,0,0,0,0
2022103005 1324,0,0,1,0,0,0
2022103005 1412,0,0,1,0,0,0
2022103005 1565,1,0,0,0,0,0
2022103005 1659,0,1,0,0,0,0
2022103005 1712,0,1,0,0,0,0
2022103005 1849,0,0,1,0,0,0
2022103005 251,0,1,0,0,0,0
2022103005 2528,0,1,0,0,0,0
2022103005 2629,0,0,0,1,0,0
2022103005 2807,0,0,0,1,0,0
2022103005 2933,0,0,0,0,1,1
2022103005 2968,0,0,0,1,0,0
2022103005 3665,0,1,0,0,0,0
2022103005 3699,0,0,1,0,0,0
2022103005 4253,0,0,1,0,0,0
2022103005 430,1,0,0,0,0,0
2022103005 451,0,0,0,0,0,1
2022103005 472,0,0,0,0,1,0
2022103005 559,0,0,1,0,0,0
2022103005 738,0,1,1,0,0,0
2022103005 760,0,1,0,0,0,0
2022103005 859,0,0,0,0,1,0
2022103006 1001,NA,NA,NA,NA,NA,NA
2022103006 101,0,0,1,0,0,0
2022103006 1157,0,0,0,0,1,0
2022103006 1282,NA,NA,NA,NA,NA,NA
2022103006 1393,0,0,0,0,1,0
2022103006 1504,0,0,0,1,0,0
2022103006 152,0,0,0,0,1,0
2022103006 1525,0,0,0,0,1,0
2022103006 1549,0,0,0,1,0,0
2022103006 1596,0,0,0,0,1,0
2022103006 1648,0,0,1,0,0,0
2022103006 1672,0,0,1,0,0,0
2022103006 1698,0,1,1,0,0,0
2022103006 1754,1,0,0,0,0,0
2022103006 198,NA,NA,NA,NA,NA,NA
2022103006 2095,NA,NA,NA,NA,NA,NA
2022103006 2183,0,0,0,1,0,0
2022103006 2208,1,0,0,0,0,0
2022103006 2289,0,0,0,0,1,0
2022103006 2504,0,1,0,0,0,0
2022103006 2674,0,0,0,0,1,0
2022103006 2752,1,0,0,0,0,0
2022103006 2936,0,1,0,0,0,0
2022103006 297,0,0,1,0,0,0
2022103006 3030,NA,NA,NA,NA,NA,NA
2022103006 3116,0,0,0,1,0,0
2022103006 3360,0,0,0,1,0,0
2022103006 3490,1,0,0,0,0,0
2022103006 3619,0,0,1,0,0,0
2022103006 3647,0,0,1,0,0,0
2022103006 3733,0,1,0,0,0,0
2022103006 491,0,0,0,1,0,0
2022103006 512,0,0,0,1,0,0
2022103006 557,NA,NA,NA,NA,NA,NA
2022103006 642,0,0,0,0,2,0
2022103006 77,0,0,1,0,0,0
2022103006 817,0,0,1,0,0,0
2022103006 850,0,0,1,0,0,0
2022103006 918,0,0,0,1,0,0
2022103007 1040,0,0,1,0,0,0
2022103007 108,0,0,0,0,2,0
2022103007 1101,0,0,0,0,1,0
2022103007 1151,1,0,0,0,0,0
2022103007 1272,0,1,0,0,0,0
2022103007 1296,0,0,1,0,0,0
2022103007 1347,0,0,0,0,1,0
2022103007 1371,0,0,0,2,0,0
2022103007 1485,0,0,0,0,3,0
2022103007 1507,0,0,0,3,1,0
2022103007 1552,0,0,0,1,0,0
2022103007 157,0,0,0,0,0,1
2022103007 1609,0,0,0,0,1,0
2022103007 1677,0,0,0,1,0,0
2022103007 1706,0,0,1,0,0,0
2022103007 1818,0,1,0,0,0,0
2022103007 1848,0,0,0,0,0,1
2022103007 2142,0,0,1,0,0,0
2022103007 2240,0,1,0,0,0,0
2022103007 2317,0,0,0,1,0,0
2022103007 2386,0,0,0,0,1,0
2022103007 2450,0,1,0,0,0,0
2022103007 2733,0,0,0,1,0,0
2022103007 2755,1,0,0,0,0,0
2022103007 280,0,0,0,0,1,0
2022103007 2924,0,0,0,1,0,0
2022103007 309,0,0,0,1,0,0
2022103007 3107,0,0,1,0,0,0
2022103007 3212,0,0,1,0,0,0
2022103007 333,0,0,0,1,0,0
2022103007 3349,0,0,1,0,0,0
2022103007 3373,0,1,0,0,0,0
2022103007 3509,0,0,0,1,0,0
2022103007 3988,0,0,1,0,0,0
2022103007 426,0,0,0,2,0,0
2022103007 448,1,0,0,0,0,0
2022103007 546,0,0,1,0,0,0
2022103007 581,0,0,1,0,0,0
2022103007 637,1,0,0,0,0,0
2022103007 818,0,1,0,0,0,0
2022103007 86,0,0,0,1,0,0
2022103007 914,0,1,0,0,0,0
2022103008 1002,0,1,0,0,0,0
2022103008 1097,0,0,0,1,0,0
2022103008 1143,0,0,0,0,0,1
2022103008 1172,0,0,0,0,0,1
2022103008 1193,0,0,0,1,0,0
2022103008 1215,0,0,0,1,1,1
2022103008 1326,0,1,0,0,0,0
2022103008 1425,0,0,0,1,0,0
2022103008 1529,0,1,0,0,0,0
2022103008 1637,1,0,0,0,0,0
2022103008 165,0,0,1,0,0,0
2022103008 1666,0,0,0,0,0,1
2022103008 1962,0,0,1,0,0,0
2022103008 2242,0,1,0,0,0,0
2022103008 2341,0,0,0,1,0,0
2022103008 2363,0,0,0,0,0,1
2022103008 2413,0,0,0,0,0,1
2022103008 2490,0,1,0,0,0,0
2022103008 258,0,0,0,1,0,0
2022103008 2809,0,0,1,0,0,0
2022103008 282,0,0,1,0,0,0
2022103008 2838,0,0,2,0,0,0
2022103008 2927,0,0,0,1,0,0
2022103008 2949,0,0,0,0,1,0
2022103008 330,0,1,0,0,0,0
2022103008 3482,0,0,0,1,0,0
2022103008 3907,0,1,0,0,0,0
2022103008 3928,0,1,0,0,0,0
2022103008 3949,0,0,1,0,0,0
2022103008 3980,0,1,0,0,0,0
2022103008 4004,0,1,0,0,0,0
2022103008 4032,0,1,0,0,0,0
2022103008 467,0,0,0,1,0,0
2022103008 606,0,0,0,1,0,0
2022103008 672,0,0,0,1,0,0
2022103008 767,0,0,0,0,1,0
2022103008 848,0,0,0,1,0,0
2022103008 980,0,0,1,0,0,0
2022103009 100,1,0,0,0,0,0
2022103009 1066,0,0,1,0,0,0
2022103009 1128,0,0,0,1,0,0
2022103009 1152,0,0,0,1,0,0
2022103009 1176,0,0,0,0,1,0
2022103009 1244,0,0,1,0,0,0
2022103009 1560,NA,NA,NA,NA,NA,NA
2022103009 2214,0,0,0,1,0,0
2022103009 2443,0,0,0,1,0,0
2022103009 261,0,0,0,1,4,0
2022103009 2652,0,1,0,0,0,0
2022103009 2741,0,0,1,0,0,0
2022103009 2836,1,0,0,0,0,0
2022103009 2935,0,0,0,1,0,0
2022103009 420,0,0,0,0,1,0
2022103009 462,0,1,0,0,0,0
2022103009 484,0,1,0,0,0,0
2022103009 597,0,0,0,0,1,0
2022103009 671,0,0,0,0,1,0
2022103009 721,0,0,0,2,0,0
2022103009 877,0,0,0,0,1,0
2022103009 901,1,0,0,0,0,0
2022103009 999,0,0,1,0,0,0
2022103010 1012,0,1,0,0,0,0
2022103010 1121,0,0,0,1,0,0
2022103010 1193,0,0,0,2,0,0
2022103010 1330,0,0,1,0,0,0
2022103010 1606,0,0,1,0,0,0
2022103010 1769,0,0,0,1,0,0
2022103010 1824,0,0,0,1,0,0
2022103010 193,0,0,0,1,0,0
2022103010 1943,0,1,0,0,0,0
2022103010 1971,0,1,0,0,0,0
2022103010 2019,0,1,0,0,0,0
2022103010 214,0,0,0,0,0,1
2022103010 2161,0,0,0,0,1,0
2022103010 2410,0,0,1,0,1,0
2022103010 2553,0,0,0,0,0,1
2022103010 2636,0,0,1,0,0,0
2022103010 264,0,0,0,1,0,0
2022103010 2760,0,0,0,1,0,0
2022103010 2894,0,0,0,0,1,0
2022103010 3021,0,0,1,0,0,0
2022103010 404,0,0,1,0,0,0
2022103010 567,0,1,0,0,0,0
2022103010 775,0,1,0,0,0,0
2022103010 83,0,1,0,0,0,0
2022103010 879,0,0,0,0,1,0
2022103011 1179,0,1,0,0,0,0
2022103011 1321,0,0,0,0,1,0
2022103011 1465,0,0,1,0,0,0
2022103011 1526,0,0,0,1,0,0
2022103011 1604,0,2,0,0,0,0
2022103011 1647,0,0,1,0,0,0
2022103011 1728,0,1,0,0,0,0
2022103011 1916,0,0,0,0,0,1
2022103011 2125,0,0,0,1,0,0
2022103011 2386,0,0,0,0,1,1
2022103011 2558,0,0,1,0,0,0
2022103011 256,0,1,0,0,0,0
2022103011 2766,1,0,0,0,0,0
2022103011 2988,0,0,0,1,0,0
2022103011 3183,0,0,0,1,0,0
2022103011 342,0,0,0,1,0,0
2022103011 3496,0,0,1,0,0,0
2022103011 647,0,0,0,1,0,0
2022103011 668,0,0,0,0,1,0
2022103011 750,NA,NA,NA,NA,NA,NA
2022103011 797,0,0,0,0,1,0
2022103011 84,0,0,0,1,0,0
2022103012 116,0,2,0,0,0,0
2022103012 1183,0,1,1,0,0,0
2022103012 1298,0,0,0,0,0,1
2022103012 1425,0,0,0,1,0,0
2022103012 1581,0,1,0,0,0,0
2022103012 210,0,0,0,1,0,0
2022103012 244,0,0,0,0,1,0
2022103012 2461,1,0,0,0,0,0
2022103012 2574,0,0,0,1,0,0
2022103012 268,0,0,0,1,0,0
2022103012 2900,0,1,0,0,0,0
2022103012 2951,0,0,0,0,1,0
2022103012 3091,0,1,0,0,0,0
2022103012 3206,0,1,0,0,0,0
2022103012 3301,0,0,0,1,1,0
2022103012 483,0,1,0,0,0,0
2022103012 546,0,1,0,0,0,0
2022103012 661,0,0,0,0,1,0
2022103100 1058,0,0,0,0,1,0
2022103100 1150,0,1,0,0,0,0
2022103100 1171,0,0,1,0,0,0
2022103100 1329,0,1,0,0,0,0
2022103100 140,0,1,0,0,0,0
2022103100 1785,0,0,0,0,2,0
2022103100 1843,0,1,0,0,0,0
2022103100 186,0,0,1,0,0,0
2022103100 1867,1,0,0,0,0,0
2022103100 2169,0,1,0,0,0,0
2022103100 2515,0,1,0,0,0,0
2022103100 2593,0,0,1,0,0,0
2022103100 363,0,0,0,1,0,0
2022103100 521,0,0,1,0,0,0
2022103100 687,0,0,0,1,0,0
2022103100 791,0,0,0,0,0,1
2022110300 1045,0,0,0,0,0,1
2022110300 1069,0,0,0,1,0,0
2022110300 1208,0,1,0,0,0,0
2022110300 1229,0,2,0,0,0,0
2022110300 1361,0,0,1,0,0,0
2022110300 1503,0,0,0,0,1,0
2022110300 1555,0,0,0,1,0,0
2022110300 168,1,0,0,0,0,0
2022110300 1994,0,0,0,0,1,0
2022110300 2164,0,0,0,0,0,1
2022110300 2185,0,0,0,0,1,0
2022110300 2284,0,0,0,1,0,0
2022110300 2308,0,0,0,0,1,0
2022110300 2500,0,0,0,1,0,0
2022110300 2556,0,0,1,0,0,0
2022110300 2670,0,0,0,0,0,1
2022110300 2694,0,0,0,0,1,0
2022110300 2716,0,0,0,0,1,0
2022110300 2782,0,0,0,1,0,0
2022110300 2947,0,0,1,0,0,0
2022110300 2981,0,0,0,1,0,0
2022110300 314,0,0,0,0,1,0
2022110300 3162,0,0,1,0,0,0
2022110300 3328,0,2,0,0,0,0
2022110300 3369,0,0,1,0,0,0
2022110300 3435,0,0,0,1,0,0
2022110300 369,0,0,0,0,0,1
2022110300 465,0,0,0,1,0,0
2022110300 489,0,0,0,1,0,0
2022110300 558,0,0,0,2,0,0
2022110300 580,0,0,0,0,1,0
2022110300 604,0,0,0,0,0,1
2022110300 647,0,0,0,0,1,0
2022110300 798,0,0,1,0,0,0
2022110300 883,0,0,0,0,1,0
2022110300 968,0,1,0,0,0,0
2022110600 1029,0,0,0,0,1,0
2022110600 1162,NA,NA,NA,NA,NA,NA
2022110600 1233,0,0,0,1,0,0
2022110600 1341,0,1,0,0,0,0
2022110600 143,0,0,0,0,0,1
2022110600 1497,0,0,0,1,0,0
2022110600 1553,0,0,0,1,0,0
2022110600 1682,0,0,0,1,0,0
2022110600 172,0,0,0,1,0,0
2022110600 1760,0,1,0,0,0,0
2022110600 2038,0,1,0,0,0,0
2022110600 2060,1,0,0,0,0,0
2022110600 2117,0,0,0,1,0,0
2022110600 2183,0,1,2,0,0,0
2022110600 220,0,0,0,1,0,0
2022110600 2313,1,0,0,0,0,0
2022110600 2358,0,0,1,0,0,0
2022110600 2428,0,1,0,0,0,0
2022110600 2470,0,0,2,0,0,0
2022110600 2639,0,0,0,1,1,0
2022110600 2703,0,0,1,0,0,0
2022110600 273,0,2,0,0,0,0
2022110600 2782,0,0,0,1,0,0
2022110600 2879,2,0,0,0,3,0
2022110600 2928,0,1,0,0,0,0
2022110600 302,0,0,1,0,0,0
2022110600 326,0,1,0,0,0,0
2022110600 3298,1,0,0,0,0,0
2022110600 3319,0,0,0,0,0,2
2022110600 3341,0,0,0,0,1,0
2022110600 3430,0,1,1,0,0,0
2022110600 387,0,0,0,1,0,0
2022110600 432,1,0,0,0,0,0
2022110600 453,0,0,0,0,0,1
2022110600 524,1,0,0,0,0,0
2022110600 566,0,0,0,0,1,0
2022110600 611,0,0,0,0,1,0
2022110600 633,0,0,0,1,0,0
2022110600 712,0,1,0,0,0,0
2022110600 817,0,0,1,0,0,0
2022110600 894,0,0,0,1,0,0
2022110600 938,0,0,0,0,1,0
2022110601 104,0,1,0,0,0,0
2022110601 1048,0,1,0,0,0,0
2022110601 1211,0,0,0,1,0,0
2022110601 1294,0,0,0,1,0,0
2022110601 1428,0,0,0,1,0,0
2022110601 1518,0,0,0,0,0,1
2022110601 1539,0,0,0,0,1,0
2022110601 1667,0,0,1,0,0,0
2022110601 1689,0,0,1,0,0,0
2022110601 1757,0,0,1,0,0,0
2022110601 1791,0,1,0,0,0,0
2022110601 1905,0,0,1,0,0,0
2022110601 1971,0,1,0,0,0,0
2022110601 2039,0,0,0,2,0,0
2022110601 2144,0,1,0,0,0,0
2022110601 2176,0,2,0,0,0,0
2022110601 220,0,1,0,0,0,0
2022110601 2245,0,1,0,0,0,0
2022110601 2290,0,1,0,0,0,0
2022110601 2357,0,1,0,0,0,0
2022110601 2379,0,1,0,0,0,0
2022110601 2616,0,2,0,0,0,0
2022110601 2738,0,0,0,1,0,0
2022110601 3018,0,0,0,1,0,0
2022110601 3094,0,0,0,0,1,0
2022110601 325,0,0,0,0,1,0
2022110601 3287,0,1,0,0,0,0
2022110601 3484,0,0,0,1,0,0
2022110601 349,0,0,0,2,0,0
2022110601 394,1,0,0,0,0,0
2022110601 514,0,0,1,0,0,0
2022110601 56,0,1,0,0,0,0
2022110601 601,0,1,2,0,0,0
2022110601 654,0,0,0,1,0,0
2022110601 781,0,0,1,0,0,0
2022110601 80,0,1,0,0,0,0
2022110601 802,0,1,0,0,0,0
2022110601 845,0,0,0,1,0,0
2022110601 955,0,1,0,0,0,0
2022110601 979,0,1,0,0,0,0
2022110602 1014,1,0,0,0,0,0
2022110602 1162,0,1,0,0,0,0
2022110602 1212,0,2,0,0,0,0
2022110602 124,0,0,0,1,1,0
2022110602 1272,0,0,5,0,0,0
2022110602 1380,1,0,0,0,1,0
2022110602 1401,NA,NA,NA,NA,NA,NA
2022110602 1664,0,0,0,1,0,0
2022110602 1707,1,0,0,0,1,0
2022110602 2223,0,0,0,0,1,1
2022110602 2245,0,0,0,0,1,0
2022110602 2368,0,0,0,0,1,0
2022110602 2493,0,1,0,0,0,0
2022110602 2548,NA,NA,NA,NA,NA,NA
2022110602 2711,0,1,0,0,0,0
2022110602 274,NA,NA,NA,NA,NA,NA
2022110602 3106,0,0,0,1,0,0
2022110602 3144,0,1,0,0,0,0
2022110602 3165,0,0,1,0,0,0
2022110602 3234,0,0,1,0,0,0
2022110602 3424,NA,NA,NA,NA,NA,NA
2022110602 3492,0,0,0,1,0,0
2022110602 3579,0,0,1,0,0,0
2022110602 3645,0,1,0,0,0,0
2022110602 369,0,0,1,0,0,0
2022110602 469,0,0,0,0,1,1
2022110602 510,0,1,0,0,0,0
2022110602 560,0,1,0,0,0,0
2022110602 633,0,0,0,1,0,0
2022110602 657,NA,NA,NA,NA,NA,NA
2022110602 767,0,0,0,1,0,0
2022110602 79,0,0,0,1,0,0
2022110602 828,0,0,1,0,0,0
2022110602 967,0,0,0,1,0,0
2022110603 1011,NA,NA,NA,NA,NA,NA
2022110603 1035,0,0,1,0,0,0
2022110603 1117,0,0,1,0,0,0
2022110603 1354,0,0,0,0,1,0
2022110603 1473,0,0,1,0,0,0
2022110603 153,0,0,0,1,0,0
2022110603 1645,0,1,0,0,0,0
2022110603 1676,0,1,0,0,0,0
2022110603 1706,0,1,0,0,0,0
2022110603 1919,0,0,0,0,1,0
2022110603 1990,0,0,0,1,0,0
2022110603 2019,0,0,0,0,1,0
2022110603 203,0,0,0,1,0,0
2022110603 2263,0,1,0,0,0,0
2022110603 2349,0,0,0,0,0,1
2022110603 2460,0,0,0,0,1,0
2022110603 250,0,0,0,0,1,0
2022110603 2521,0,1,0,0,0,0
2022110603 2578,0,1,0,0,0,0
2022110603 2761,0,0,1,0,0,0
2022110603 3274,0,0,1,0,0,0
2022110603 3322,0,0,1,0,0,0
2022110603 3439,0,0,0,0,1,0
2022110603 3498,0,0,0,0,1,0
2022110603 3522,0,0,0,2,0,0
2022110603 3593,0,0,0,0,1,0
2022110603 3689,1,0,2,0,0,0
2022110603 374,0,1,0,0,0,0
2022110603 398,0,0,0,1,0,0
2022110603 510,0,1,1,0,0,0
2022110603 534,0,0,1,0,0,0
2022110603 558,0,1,0,0,0,0
2022110603 649,0,0,0,0,1,0
2022110603 671,0,0,0,0,1,0
2022110603 853,0,0,1,0,0,0
2022110604 1006,0,0,0,1,0,0
2022110604 1404,0,0,0,0,0,1
2022110604 1495,0,0,1,0,0,0
2022110604 1584,0,0,0,1,0,0
2022110604 1826,0,0,0,0,1,0
2022110604 194,0,1,0,0,0,0
2022110604 2065,0,0,0,1,0,0
2022110604 2138,0,0,0,1,0,0
2022110604 221,0,1,0,0,0,0
2022110604 2381,0,0,1,0,0,0
2022110604 2490,0,0,0,0,1,0
2022110604 2514,0,0,0,1,0,0
2022110604 2559,0,0,0,1,0,0
2022110604 2625,0,0,0,0,1,0
2022110604 2649,0,0,0,0,0,1
2022110604 2864,0,0,0,0,0,1
2022110604 3201,0,0,0,0,1,0
2022110604 3225,0,0,0,1,0,1
2022110604 3314,0,1,0,0,0,0
2022110604 3340,0,1,0,0,0,0
2022110604 354,1,0,0,0,0,0
2022110604 3616,0,0,0,1,0,0
2022110604 3850,1,0,0,0,0,0
2022110604 442,0,0,0,0,1,0
2022110604 498,0,0,0,1,0,0
2022110604 520,0,0,0,0,1,0
2022110604 571,0,0,0,0,1,0
2022110604 699,0,1,0,0,0,0
2022110604 742,0,1,0,0,0,0
2022110604 78,1,0,0,0,0,0
2022110604 788,0,0,0,1,0,0
2022110604 838,0,0,0,0,1,0
2022110605 1336,1,0,0,0,0,0
2022110605 1422,0,1,0,0,0,0
2022110605 1593,1,0,0,0,0,0
2022110605 1796,1,0,0,0,0,0
2022110605 1827,0,0,1,0,0,0
2022110605 1892,0,0,1,0,0,0
2022110605 2069,0,0,0,0,1,0
2022110605 2150,0,1,0,0,0,0
2022110605 2235,0,0,0,0,1,0
2022110605 225,0,0,0,1,0,0
2022110605 2288,0,0,0,1,0,0
2022110605 2309,1,0,0,0,0,0
2022110605 2397,0,1,0,0,0,0
2022110605 2447,0,1,0,0,0,0
2022110605 2471,0,1,0,0,0,0
2022110605 2495,0,0,0,1,0,0
2022110605 2565,0,0,2,0,0,0
2022110605 2628,0,0,0,0,0,1
2022110605 2657,0,0,0,0,1,0
2022110605 268,0,0,0,0,1,0
2022110605 2681,0,0,0,0,0,1
2022110605 2787,0,1,1,0,0,0
2022110605 2900,0,0,0,1,0,0
2022110605 2963,0,0,0,1,0,0
2022110605 2985,0,0,0,1,0,0
2022110605 3078,0,0,0,0,1,0
2022110605 3370,0,0,0,0,1,0
2022110605 3434,0,0,0,0,1,0
2022110605 498,0,1,0,0,0,0
2022110605 585,0,0,1,0,0,0
2022110605 714,0,0,1,0,0,0
2022110605 783,0,0,0,1,0,0
2022110605 982,0,0,0,0,1,0
2022110605 99,0,0,1,0,0,0
2022110606 1036,0,1,0,0,0,0
2022110606 1107,0,1,0,0,0,0
2022110606 1131,1,0,2,0,0,0
2022110606 1193,1,0,0,0,0,0
2022110606 1241,0,0,0,1,2,0
2022110606 1265,0,0,0,0,0,1
2022110606 1315,0,0,0,0,1,1
2022110606 1414,0,0,1,0,0,0
2022110606 1506,0,1,0,0,0,0
2022110606 1576,0,1,0,0,0,0
2022110606 1701,0,1,0,0,0,0
2022110606 172,0,0,0,0,1,0
2022110606 1780,0,0,0,1,1,0
2022110606 1835,0,0,0,0,1,0
2022110606 1982,0,0,0,1,0,0
2022110606 2027,0,0,0,0,1,0
2022110606 2161,0,0,0,1,0,0
2022110606 2206,1,0,0,0,0,0
2022110606 2411,0,0,0,0,1,0
2022110606 2455,1,0,0,0,0,0
2022110606 2629,0,0,0,1,0,0
2022110606 2868,0,1,0,0,0,0
2022110606 287,0,0,1,0,0,0
2022110606 2920,0,0,0,1,0,0
2022110606 3059,0,0,0,0,1,0
2022110606 3081,0,0,0,0,1,0
2022110606 3295,0,0,1,0,0,0
2022110606 330,0,0,0,0,1,0
2022110606 378,0,0,1,0,0,0
2022110606 423,0,1,1,0,0,0
2022110606 65,0,0,1,0,0,0
2022110606 659,0,0,0,0,1,0
2022110606 736,0,0,0,1,0,0
2022110606 796,0,0,0,1,0,0
2022110606 870,0,1,0,0,0,0
2022110606 968,0,0,0,0,1,0
2022110606 98,0,1,0,0,0,0
2022110607 1059,0,0,0,0,1,0
2022110607 108,0,0,1,0,0,0
2022110607 1313,0,0,0,0,1,0
2022110607 1439,0,0,0,0,1,0
2022110607 1608,0,0,1,0,0,0
2022110607 1630,0,1,0,0,0,0
2022110607 174,1,0,0,0,0,0
2022110607 1940,0,0,0,1,0,0
2022110607 203,0,0,1,0,0,0
2022110607 2103,0,0,0,2,1,1
2022110607 2409,0,2,0,0,0,0
2022110607 2438,0,0,0,0,1,0
2022110607 248,0,1,0,0,0,0
2022110607 2578,0,1,1,0,0,0
2022110607 2688,0,0,0,1,0,0
2022110607 2731,0,1,0,0,0,0
2022110607 2827,0,0,0,1,0,0
2022110607 3092,0,0,1,0,0,0
2022110607 325,0,0,0,1,0,0
2022110607 3258,0,0,0,0,1,0
2022110607 3454,0,1,0,0,0,0
2022110607 3475,0,0,0,1,0,0
2022110607 3542,0,0,1,0,0,0
2022110607 3596,0,1,0,0,0,0
2022110607 3620,0,0,1,0,0,0
2022110607 461,0,1,0,0,0,0
2022110607 649,0,0,1,0,0,0
2022110607 758,0,0,0,0,1,0
2022110607 782,1,0,0,0,0,0
2022110607 829,0,1,0,0,0,0
2022110607 853,0,1,0,0,0,0
2022110607 961,0,0,0,0,0,1
2022110607 987,1,0,0,1,0,0
2022110608 1046,0,1,0,0,0,0
2022110608 112,0,0,0,0,1,0
2022110608 1141,0,0,0,1,0,0
2022110608 1403,0,1,0,0,0,0
2022110608 1427,0,0,1,0,0,0
2022110608 1451,0,0,0,1,0,0
2022110608 1535,0,0,1,0,0,0
2022110608 1865,0,0,1,0,0,0
2022110608 1918,0,0,0,1,0,0
2022110608 2351,0,0,0,0,1,0
2022110608 2459,0,1,0,0,0,0
2022110608 2635,0,1,0,0,0,0
2022110608 2838,0,0,1,0,0,0
2022110608 2860,0,0,1,0,0,0
2022110608 2948,0,0,0,0,0,1
2022110608 3126,0,0,0,1,0,0
2022110608 315,0,1,1,0,0,0
2022110608 3303,0,0,0,0,0,1
2022110608 3682,0,1,0,0,0,0
2022110608 3827,0,1,0,0,0,0
2022110608 402,0,1,0,0,0,0
2022110608 431,0,1,0,0,0,0
2022110608 452,0,0,2,0,0,0
2022110608 476,0,1,0,0,0,0
2022110608 568,0,0,0,1,0,0
2022110608 684,0,1,0,0,0,0
2022110608 753,1,0,0,0,0,0
2022110608 798,0,0,0,1,1,0
2022110608 883,0,0,0,1,0,0
2022110609 1000,0,1,0,0,0,0
2022110609 1024,0,1,0,0,0,0
2022110609 105,0,0,0,1,0,0
2022110609 1134,0,0,0,1,0,0
2022110609 1230,0,1,0,0,0,0
2022110609 1254,0,1,2,0,0,0
2022110609 1345,0,0,0,0,1,0
2022110609 1611,0,0,0,0,1,0
2022110609 1758,0,0,1,0,0,0
2022110609 2328,0,1,0,0,0,0
2022110609 2449,0,0,1,0,0,0
2022110609 2877,0,0,0,1,0,0
2022110609 2898,1,0,0,0,0,0
2022110609 2962,0,1,0,0,0,0
2022110609 3017,0,0,0,1,0,0
2022110609 3081,0,1,0,0,0,0
2022110609 3208,0,0,0,0,0,1
2022110609 3284,0,0,1,0,0,0
2022110609 3569,0,0,0,1,0,0
2022110609 3796,0,1,0,0,0,0
2022110609 3841,0,1,0,0,0,0
2022110609 3862,0,0,1,0,0,0
2022110609 3891,0,1,0,0,0,0
2022110609 3913,0,0,1,0,0,0
2022110609 4162,0,1,2,0,0,0
2022110609 4224,0,1,0,0,0,0
2022110609 647,0,0,0,0,0,1
2022110609 754,0,0,2,0,0,0
2022110609 850,0,0,0,0,1,0
2022110609 979,0,1,0,0,0,0
2022110610 112,0,0,0,1,0,0
2022110610 141,0,0,0,0,1,0
2022110610 2289,0,0,0,0,1,0
2022110610 2792,0,0,1,0,0,0
2022110610 2846,0,0,0,1,0,0
2022110610 2875,0,0,0,0,1,0
2022110610 3289,0,0,0,0,1,0
2022110610 372,0,0,0,1,0,0
2022110610 3912,0,1,0,0,0,0
2022110610 401,0,0,0,1,0,0
2022110610 4255,0,0,0,1,0,0
2022110610 4324,0,0,0,1,0,0
2022110610 4348,0,0,0,1,0,0
2022110610 4383,0,0,0,1,0,0
2022110610 455,0,0,0,0,1,0
2022110610 716,0,0,0,0,0,1
2022110610 833,0,0,0,0,0,1
2022110610 88,0,0,0,1,0,0
2022110700 1025,0,0,0,1,0,0
2022110700 1047,0,0,0,1,0,0
2022110700 1577,0,0,0,1,0,0
2022110700 2096,0,1,0,0,0,0
2022110700 2182,0,1,0,0,0,0
2022110700 2261,0,1,0,0,0,0
2022110700 2307,0,1,0,0,0,0
2022110700 2496,NA,NA,NA,NA,NA,NA
2022110700 271,0,1,0,0,0,0
2022110700 3059,0,0,0,1,0,0
2022110700 3153,0,0,0,1,0,0
2022110700 354,NA,NA,NA,NA,NA,NA
2022110700 588,0,0,0,0,1,0
2022110700 971,1,0,0,0,0,0
